None ,0.26154,Kepler-1332 b,,0.122
None ,0.25608,Kepler-81 b,,0.216
0.27619,0.2661,Kepler-814 b,,0.189
0.20856,0.3062,LHS 1140 b,,0.131011
None ,0.3709,Kepler-1168 b,,0.223
None ,0.32716,Kepler-955 b,,0.279
None ,0.48664,GJ 273 c,,
None ,0.32989,Kepler-1328 b,,0.087
None ,0.45201,HD 183263 b,,
None ,0.364521,Kepler-663 b,,0.232
None ,0.44653,Kepler-624 b,,0.206
None ,0.13214,Kepler-1526 b,,0.217
None ,0.18317,Kepler-347 c,,0.156125
None ,0.4839,Kepler-699 b,,1.259
None ,0.25699,Kepler-32 c,,0.1784
None ,0.20778,Kepler-23 b,,0.169356
None ,0.2342,WASP-23 b,,0.962
None ,0.09204,Kepler-594 b,,0.194
None ,0.10936,11 Com b,,
None ,0.19411,HD 145377 b,,
None ,0.16586,Kepler-1554 b,,0.259
None ,0.20413,Kepler-650 b,,0.264
None ,0.23785,Kepler-289 d,,0.244
None ,0.12211,Kepler-1429 b,,0.115
None ,0.10207,Kepler-194 c,,0.231064
None ,0.113,CoRoT-25 b,,1.08
None ,0.12485,Kepler-419 c,,
None ,0.1212,Kepler-332 b,,0.10438
None ,0.1613,omicron CrB b,,
None ,0.29708,Kepler-229 c,,0.438933
None ,0.21233,HD 47366 c,,
None ,0.25972,Kepler-954 b,,0.207
None ,0.15219,Kepler-1408 b,,0.079
None ,0.24332,Kepler-779 b,,0.082
0.023,0.192,OGLE-TR-132 b,,1.2
0.013,0.239,beta Gem b,,
0.415,1.034,Kepler-633 b,,0.145
None ,0.32806906,Kepler-277 b,,
None ,0.30984,Kepler-1159 b,,0.211
None ,0.24605,Kepler-1443 b,,0.087
None ,0.20504,Pr 201 b,,
None ,0.19684,Kepler-541 b,,0.3
None ,0.17132,Kepler-937 c,,0.238
None ,0.21416,Kepler-625 c,,0.094
None ,0.20322,WASP-52 b,,1.27
None ,0.24332,WASP-107 b,,0.967496
None ,0.13396,Kepler-953 c,,0.106
None ,0.12029,Kepler-337 c,,0.182889
None ,0.27977,Kepler-213 b,,0.144527
None ,0.34903,Kepler-386 c,,0.140958
None ,0.24696,Kepler-1186 b,,0.199
None ,0.1613,Kepler-927 b,,0.153
None ,0.11118,Kepler-660 b,,0.229
None ,0.10662,Kepler-1385 b,,0.076
None ,0.12394,POTS-1 b,,0.961485
None ,0.178,47 UMa b,,
None ,0.186,HD 240210 b,,
None ,0.144,Kepler-1255 b,,0.207
None ,0.161,Kepler-804 c,,0.102
None ,0.136,Kepler-906 b,,0.188
None ,0.26154,Kepler-304 b,,0.255152
0.13,0.66,Kepler-149 d,,0.353288
None ,0.17862,Kepler-1625 b,,0.541
None ,0.17588,Kepler-77 b,,0.96
None ,0.22783,Kepler-719 b,,0.76
None ,0.2415,HD 109749 b,,
None ,0.1695,HD 89345 b,,0.623106
None ,0.12029,Kepler-1455 b,,0.193
None ,0.17041,Kepler-775 b,,0.106
0.01573,0.227,HD 45364 c,,
0.01416,0.209,Kepler-55 d,,0.14185
None ,0.20504,Kepler-685 b,,0.944
None ,0.15219,Kepler-500 b,,0.23
None ,0.12303,Kepler-327 b,,0.0990276
None ,0.15948,Kepler-1162 b,,0.197
None ,0.12303,Kepler-721 b,,0.236
None ,1.13457,WASP-50 b,,1.153
None ,0.36999,Kepler-1540 b,,0.222
None ,0.08111,HD 11506 c,,
None ,0.10389,Kepler-607 b,,0.078
None ,0.26063,Kepler-1317 b,,0.139
None ,0.25061,Kepler-1507 b,,0.075
None ,0.19775,Kepler-1384 b,,0.173
None ,0.107,Kepler-217 d,,0.118
0.033,0.321,Kepler-1007 b,,0.128
0.019,0.294,24 Boo b,,
None ,0.242,HD 147379 b,,
None ,0.16,HD 159243 c,,
None ,0.21416,Kepler-1477 b,,0.105
None ,0.13852,HD 158996 b,,
None ,0.22509,Kepler-87 c,,0.549
None ,0.20687,Kepler-105 c,,0.143635
0.023403,0.29162,WASP-98 b,,1.1
0.011468,0.25516,Kepler-1547 b,,0.08
None ,0.14854,Kepler-195 c,,0.138282
None ,0.1932,GJ 3470 b,,0.374365
None ,0.19684,WASP-91 b,,1.04814
None ,0.14216,K2-22 b,,
None ,0.22874,Kepler-696 b,,0.548
None ,0.30802,Kepler-1133 b,,0.176
None ,0.22509,Kepler-290 c,,0.240878
None ,0.10845,Kepler-801 b,,0.178
None ,0.15492,Kepler-334 d,,0.125792
None ,0.13032,Kepler-1620 b,,0.144
None ,0.28706,Kepler-1644 b,,0.168
None ,0.11756,Kepler-273 c,,0.176644
None ,0.23056,Kepler-789 b,,0.189
None ,0.2342,Kepler-625 b,,0.178
None ,0.26428,eta Cet c,,
None ,0.07564,Kepler-266 b,,0.221251
None ,0.34356,Kepler-641 b,,0.165
None ,0.37819,HD 96127 b,,
None ,0.10571,Kepler-223 b,,0.150772
None ,0.0966,HD 17156 b,,1.02
None ,0.19046,Kepler-1038 b,,0.315
None ,0.15674,Kepler-137 c,,0.167722
None ,0.42922,Kepler-990 b,,0.232
None ,0.33536,Kepler-116 c,,0.205192
None ,0.23967,Kepler-1137 b,,0.196
None ,0.20869,WASP-53 b,,
None ,0.14854,Kepler-117 b,,0.696762
None ,0.57868,Kepler-1264 b,,0.105
None ,0.51489,Kepler-513 b,,0.196
None ,0.41555,HAT-P-44 b,,1.242
None ,0.12485,Kepler-381 c,,0.0999197
None ,0.10389,HD 16760 b,,
None ,0.21142,HD 30562 b,,
None ,0.1613,Kepler-354 d,,0.110625
None ,0.15219,Kepler-332 c,,0.0972433
None ,0.09204,Kepler-46 b,,0.808
None ,0.14854,Kepler-1215 b,,0.109
None ,0.13032,Kepler-920 b,,0.216
0.00489,0.102,WASP-100 b,,1.69
0.00702,0.101,Kepler-1086 b,,0.218
0.0317,0.281,Kepler-1465 b,,0.158
None ,0.26519,epsilon CrB b,,
None ,0.23147,omicron UMa b,,
None ,0.25425,Kepler-367 b,,0.115978
None ,0.12758,TrES-2 b,,1.224
None ,0.13852,Kepler-235 d,,0.182889
None ,0.11027,Kepler-282 c,,0.107057
None ,0.10115,Kepler-614 b,,0.213
None ,0.15766,Kepler-1018 b,,0.23
None ,0.09386,Kepler-799 b,,0.614
None ,0.17588,Kepler-857 b,,0.607
None ,0.12758,Kepler-979 b,,0.243
None ,0.19137,HD 208897 b,,
None ,0.20231,HD 11755 b,,
None ,0.2178,HD 102195 b,,
None ,0.10024,Kepler-1320 b,,0.152
None ,0.0729,Kepler-432 b,,1.145
None ,0.1777,Kepler-855 b,,0.745
None ,0.12303,Kepler-1600 b,,0.279
None ,0.16586,Kepler-324 c,,0.281024
None ,0.16768,Kepler-1189 b,,0.158
None ,0.14945,HD 75289 b,,
None ,0.10662,Kepler-394 c,,0.148095
None ,0.09933,Kepler-1370 c,,0.113
None ,0.10753,K2-138 c,,0.228517
None ,0.12029,Kepler-385 c,,0.271211
None ,0.10115,HD 185269 b,,
None ,0.13032,WASP-7 b,,0.915
None ,0.10207,WASP-41 b,,1.18
None ,0.12849,BD -10 3166 b,,
None ,0.30893,HD 190360 b,,
None ,0.27977,HAT-P-13 c,,
None ,0.21598,Kepler-304 c,,0.193594
None ,0.19137,Kepler-303 b,,0.0794005
None ,0.09295,Kepler-1431 b,,0.131
None ,0.18682,Kepler-1163 b,,0.092
None ,0.14034,GJ 317 b,,
0.0963,0.22236,Kepler-526 b,,0.178
None ,0.21324,Kepler-591 b,,0.302
None ,0.27339,HD 37605 b,,
0.027,0.139,WASP-44 b,,1.14
None ,0.12941,Kepler-260 c,,0.155232
None ,0.10662,Kepler-602 b,,0.186
None ,0.1048,Kepler-286 c,,0.122223
None ,0.158566,Kepler-1023 b,,0.235
0.00252,0.2916,Kepler-1362 b,,0.232
0.01478,0.487547,WASP-121 b,,1.80692
0.02108,0.366343,Kepler-708 b,,0.261
0.03618,0.406441,CoRoT-12 b,,1.44
None ,0.30711,CoRoT-1 b,,1.49
None ,0.23056,HD 125612 c,,
None ,0.15492,Kepler-1202 b,,0.262
None ,0.16859,Kepler-753 b,,0.17
None ,0.10753,Kepler-267 b,,0.176644
None ,0.18135,Kepler-112 c,,0.214114
None ,0.20504,Kepler-1134 b,,0.236
None ,0.22691,GJ 581 b,,
None ,0.17862,HD 75784 b,,
None ,0.079,HATS-26 b,,1.78482
None ,0.21962,Kepler-622 b,,0.19
None ,0.18408,HAT-P-65 b,,1.93419
None ,0.23785,K2-136 b,,0.090053
None ,0.26883,Kepler-173 b,,0.115086
None ,0.10936,HD 102117 b,,
None ,0.06744,Kepler-446 c,,0.101
None ,0.24241,Kepler-301 c,,0.120439
None ,0.27977,Kepler-1114 b,,0.12
None ,0.17953,Kepler-1154 b,,0.209
None ,0.15948,Kepler-1059 b,,0.154
None ,0.13852,HD 189733 b,,1.138
None ,0.1212,HD 108863 b,,
None ,0.17315,Kepler-582 b,,0.328
None ,0.17862,Kepler-629 b,,0.123
0.22,0.764,HD 10442 b,,
None ,0.28524,Kepler-404 b,,0.113302
None ,0.25243,Kepler-285 c,,0.0999197
None ,0.16859,Kepler-174 c,,0.132929
None ,0.29071,Kepler-286 b,,0.110625
None ,0.27886,Kepler-1213 b,,0.106
None ,0.243,Kepler-867 b,,0.414
None ,0.113,Kepler-206 d,,0.106165
None ,0.07837,Kepler-209 c,,0.276563
None ,0.12576,Kepler-1438 b,,0.084
None ,0.08111,HD 1502 b,,
None ,0.16768,HD 142022 b,,
None ,0.113,GJ 3293 c,,
None ,0.11938,WASP-153 b,,1.58383
None ,0.24696,Kepler-1061 b,,0.177
None ,0.13305,Kepler-134 c,,0.11241
None ,0.16495,Kepler-126 b,,0.135605
None ,0.14307,Kepler-329 c,,0.172183
None ,0.31258,Kepler-766 b,,0.302
None ,0.16768,Kepler-131 b,,0.215006
None ,0.24332,WASP-72 b,,1.01
None ,0.25972,Kepler-887 b,,0.164
None ,0.24787,Kepler-819 b,,0.246
None ,0.39186,HD 212771 b,,
None ,0.32169,WASP-47 d,,0.3238
None ,0.36543,HD 109271 b,,
0.127,0.728,Kepler-1650 b,,0.0872495
None ,0.15036,Kepler-135 b,,0.161477
None ,0.19137,HD 134987 b,,
None ,0.22965,Kepler-441 b,,0.146312
None ,0.13214,Kepler-149 b,,0.375591
None ,0.13214,Kepler-1228 b,,0.137
None ,0.08019,Kepler-289 c,,1.16335
None ,0.18682,Kepler-956 b,,0.268
None ,0.15401,HD 187123 c,,
None ,0.10571,HD 101930 b,,
None ,0.19593,Kepler-46 c,,
None ,0.14125,Kepler-1281 b,,0.146
None ,0.18591,Kepler-1640 b,,0.43
None ,0.14945,Kepler-174 d,,0.195379
None ,0.13305,Kepler-253 d,,0.282808
None ,0.16312,Kepler-914 b,,0.123
None ,0.11847,HD 131664 b,,
None ,0.10936,HIP 57050 b,,
None ,0.29708,CoRoT-24 b,,0.316763
None ,0.35359,GJ 687 b,,
None ,0.12849,WASP-132 b,,0.889782
None ,0.10298,WASP-76 b,,1.87721
0.01346359,0.13778,Kepler-9 d,,0.146311
0.02541726,0.33526835,Kepler-49 b,,0.242446
None ,0.17406,WASP-73 b,,1.16
None ,0.1449,Kepler-1467 b,,0.294
None ,0.17224,Kepler-643 b,,0.906
None ,0.16221,WASP-67 b,,1.4
None ,0.19046,BD +49 828 b,,
None ,0.15401,HD 147018 c,,
None ,0.12394,Kepler-1055 b,,0.11
None ,0.12394,Kepler-1254 b,,0.138
None ,0.113,Kepler-1329 b,,0.194
None ,0.10024,Kepler-531 b,,0.248
None ,0.11938,Kepler-1261 b,,0.202
None ,0.09386,Kepler-32 b,,0.1963
None ,0.2415,Kepler-1521 b,,0.223
None ,0.13214,HD 92788 b,,
None ,0.16312,Kepler-83 c,,0.211
None ,0.09751,Kepler-694 b,,0.25
None ,0.18773,CoRoT-26 b,,1.26
None ,0.12667,HAT-P-12 b,,0.959
None ,0.06835,Kepler-178 c,,0.256936
None ,0.06379,Kepler-994 b,,0.143
None ,0.20869,Kepler-603 c,,0.58
None ,0.15128,Kepler-82 d,,0.157909
None ,0.027,Kepler-1417 b,,0.089
None ,0.0662,HD 114613 b,,
None ,0.181349,Kepler-307 c,,
None , None,K2-5 b,,0.156843
None ,0.10845,Kepler-130 d,,0.146311
None ,0.11574,HIP 41378 b,,0.261752
None ,0.10207,HD 154857 b,,
None ,0.09022,GJ 628 d,,
None ,0.12029,Kepler-106 e,,0.228368
None ,0.1449,Kepler-355 b,,0.130252
None ,0.12029,Kepler-220 c,,0.140066
None ,0.113,Kepler-243 b,,0.218574
None ,0.10207,Kepler-712 b,,0.304
None ,0.10298,Kepler-297 b,,0.256044
None ,0.244,Kepler-220 b,,0.0722634
None ,0.271,Kepler-483 b,,0.286
None ,0.234,KELT-17 b,,1.559
None ,0.14399,Kepler-245 c,,0.194487
None ,0.12667,Kepler-25 c,,0.463913
None ,0.09386,Kepler-1435 b,,0.077
None ,0.08111,Kepler-1405 b,,0.353
None ,0.07382,HD 163607 b,,
None ,0.07837,XO-6 b,,2.11264
None ,0.13761,Kepler-1254 c,,0.116
None ,0.13305,Kepler-1397 b,,0.153
None ,0.39641678,GJ 3293 d,,
None ,0.07473,HATS-2 b,,1.168
None ,0.07199,HD 19994 b,,
None ,0.29162,Kepler-619 b,,0.282
None ,0.3226,WASP-29 b,,0.792
None ,0.09113,OGLE-TR-182 b,,1.13
None ,0.10024,Kepler-1289 b,,0.136
None ,0.11756,Kepler-1576 b,,0.093
None ,0.1212,HD 85512 b,,
None ,0.14581,Kepler-328 b,,
None ,0.15128,HD 106252 b,,
None ,0.12029,HD 164922 c,,
None ,0.09386,Kepler-222 d,,0.3292
None ,0.56319,Kepler-1304 b,,0.204
None ,0.22418,Kepler-1546 b,,0.279
None ,0.08475,Kepler-394 b,,0.142742
None ,0.09204,Kepler-1250 b,,0.171
None ,0.079,18 Del b,,
None ,0.17224,Kepler-218 b,,0.132037
None ,0.08749,Kepler-54 c,,0.109635
None ,0.13032,Kepler-33 b,,0.155094
None ,0.15036,Kepler-1437 b,,0.122
None ,0.13578,Kepler-391 b,,0.285485
None ,0.15583,Kepler-618 b,,0.232
None ,0.19593,Kepler-55 e,,0.138282
None ,0.203,Kepler-34 b,,0.764
None ,0.14216,Kepler-255 d,,0.118
None ,0.13305,Kepler-1085 b,,0.644
None ,0.11118,Kepler-383 b,,0.117763
None ,0.12576,Kepler-444 f,,0.0675
None ,0.11391,HD 171028 b,,
None ,0.15948,Kepler-336 b,,0.0909983
None ,0.127,BD +15 2940 b,,
None ,0.11574,K2-7 b,,
None ,0.15674,WASP-1 b,,1.5505
None ,0.42467,XO-5 b,,1.03
None ,0.18955,HAT-P-3 b,,0.899
0.019975,0.130316,Kepler-1175 b,,0.267
0.008525,0.077461,Kepler-1421 b,,0.083
 ,0.097509,Kepler-1626 b,,0.18
12.582803, None,Kepler-252 c,,0.19181
 ,0.108445,Kepler-718 b,,1.477
None ,0.258628,Kepler-247 b,,0.146311
0.08306,0.394,Kepler-251 e,,0.247123
0.08055,0.214,Kepler-1583 b,,0.054
0.04782,0.296,Kepler-282 b,,0.0901062
0.03398, None,Kepler-354 c,,0.11687
0.939,1.325,Kepler-1529 b,,0.187
0.210762,0.396143,Kepler-1446 b,,0.073
 ,1.2,upsilon And d,,
0.56,1.04,Kepler-1098 b,,0.116
None ,0.379102,Kepler-102 b,,0.041927
0.43,1.15,KOI 753.01,,1.302526996
1.03,0.89,KOI 760.01,,1.089305111
6.97, None,KOI 115.01,,0.262289683
None ,0.07108,KOI 777.01,,0.669998475
None ,0.0665,KOI 780.02,,1.735215758
None ,0.0519,KOI 115.03,,0.049067798
None ,0.29,KOI 797.01,,0.689625594
None ,0.156,KOI 116.04,,0.116870573
None ,0.0682,KOI 802.01,,1.213312818
None ,0.0596,KOI 804.01,,0.229280437
None ,0.099,KOI 810.01,,0.223035445
2.86,1.13,KOI 815.01,,0.678919893
None ,0.244,KOI 820.01,,2.68445461
None ,0.208,KOI 823.01,,6.492115719
None ,0.191,KOI 834.01,,0.703899863
None ,0.1,KOI 834.05,,0.238201855
None ,0.2,KOI 841.03,,0.195379049
None ,0.166,KOI 868.01,,0.944778143
None ,0.146,KOI 856.01,,1.267733467
None ,0.12,KOI 858.01,,1.696853662
None ,0.208,KOI 865.01,,0.801143317
None ,0.036726,KOI 871.01,,2.046573239
None ,0.045292,KOI 875.01,,0.233741146
None ,0.048299,KOI 892.02,,0.158801237
None ,0.049757,KOI 883.01,,1.074138701
None ,0.067528,KOI 901.01,,0.434473046
 ,0.143986,KOI 902.01,,0.42644377
 ,0.228737,KOI 900.01,,0.406816651
 ,0.113913,KOI 914.01,,0.166830513
 ,0.136695,KOI 928.01,,0.21589831
 ,0.101155,KOI 924.01,,0.362209562
 ,0.123026,KOI 935.04,,0.173075505
1.37,1.65,KOI 1103.01,,0.635204946
None ,0.1834,KOI 1168.01,,0.345258868
None ,0.2466,KOI 1169.01,,0.117762715
1,1.09,KOI 1170.01,,0.164154087
None ,0.548,KOI 970.01,,3.068075575
None ,0.234,KOI 971.01,,11.91544559
None ,0.0747,KOI 1174.01,,0.266750392
None ,0.148542,KOI 1175.02,,0.138281976
0.02152,0.2114,KOI 972.01,,0.736016967
4.46, None,KOI 972.02,,0.248015414
 , None,KOI 974.01,,0.224819728
0.505,0.96,KOI 1051.01,,0.179320497
None ,0.23,KOI 151.01,,0.467482292
0.16959,0.268,KOI 134.01,,1.079491552
0.01888,0.357,KOI 1112.01,,0.207869034
None ,0.272,KOI 984.01,,0.204300467
None ,0.294,KOI 1118.01,,0.238201855
None ,0.263,KOI 1193.01,,0.927827449
None ,0.254,KOI 1194.01,,0.179320497
None ,0.112,KOI 1194.02,,0.140066259
None ,0.201,KOI 1194.03,,0.109733439
None ,1.19,KOI 1201.01,,0.09010632
None ,1.597,KOI 1203.01,,0.330092458
None ,0.65705,KOI 989.03,,7.684017135
0.376, None,KOI 1191.01,,0.293514645
None ,0.14945,KOI 1192.01,,5.158363761
None ,1.288,KOI 994.01,,0.189134057
None ,1.335,KOI 1066.01,,0.828799712
None ,0.287,KOI 1127.03,,0.106164872
None ,0.364,KOI 1198.04,,
None ,0.273,KOI 141.01,,0.455884449
None ,0.222,KOI 1070.03,,0.171291221
None ,0.275,KOI 1203.03,,0.369346696
None ,0.185,KOI 1206.01,,0.525471507
None ,0.242,KOI 142.01,,0.350611719
None ,0.189,KOI 1145.01,,0.206976893
None ,0.27156828,KOI 945.01,,0.214114027
None ,0.42011066,KOI 945.02,,0.24087828
0.05984,0.628,KOI 1081.01,,2.511379105
None ,0.248,KOI 1082.01,,0.148987677
None ,0.223,KOI 1082.02,,0.126684132
None ,0.211,KOI 950.01,,0.741369818
None ,0.286,KOI 1085.01,,0.08029276
None ,0.203,KOI 1154.01,,2.324921474
None ,1.286,KOI 1089.02,,0.454992307
None ,0.981,KOI 1159.01,,0.48175656
None ,1.019,KOI 1029.01,,0.431796621
None ,0.239,KOI 1030.01,,0.248907556
None ,1.409,KOI 1095.01,,0.586137148
None ,0.689,KOI 1096.01,,0.874298943
0.015079,0.195019,KOI 958.01,,0.22571187
0.033219,0.286149,KOI 1032.01,,1.637080163
0.024945,0.185906,KOI 1165.01,,0.21054546
2.066725, None,KOI 1166.01,,0.249799698
None ,1.039,KOI 1360.03,,0.076724193
None ,0.856,KOI 1362.01,,0.230172579
None ,1.35,KOI 1426.03,,2.908382197
None ,0.637,KOI 1429.01,,0.417522352
None ,0.467,KOI 1239.01,,0.176644072
None ,0.207,KOI 1239.02,,0.186457632
None ,0.539,KOI 1431.01,,0.694978445
None ,0.27,KOI 1242.01,,0.756536228
None ,0.194,KOI 1246.01,,0.512089381
None ,0.21416,KOI 1251.01,,2.072445351
None ,0.18773,KOI 1311.01,,0.591489999
None ,0.14581,KOI 156.01,,0.115086289
None ,0.14216,KOI 1255.01,,1.061648716
0.077,0.357,KOI 1315.01,,0.169506938
None ,0.23,KOI 1316.01,,0.127576274
None ,0.384,KOI 1316.02,,
None ,0.426,KOI 1369.01,,0.2007319
79,0.96,KOI 1437.01,,0.143634826
None ,0.142,KOI 1258.03,,0.383620965
None ,0.232,KOI 1375.01,,0.646802789
None ,0.244,KOI 1261.02,,0.329200316
None ,0.116,KOI 1268.01,,1.210636393
None ,0.146,KOI 1328.01,,0.449639456
None ,0.222,KOI 1331.01,,0.167722654
0.015963,0.155832,KOI 1445.02,,0.067802775
0.026041,0.1977527,KOI 1445.03,,
None ,0.22,KOI 156.03,,0.18556549
None ,0.567,KOI 1271.01,,1.027747328
None ,0.24,KOI 1393.01,,0.189134057
None ,0.196,KOI 1455.01,,1.465788941
None ,0.153,KOI 1276.01,,0.229280437
None ,0.13,KOI 1276.02,,0.131144841
None ,0.512,KOI 1336.04,,0.143634826
None ,0.238,KOI 1395.01,,0.330092458
None ,0.188,KOI 1397.01,,0.168614796
None ,0.187,KOI 1208.01,,0.573647163
0.0066,0.633,KOI 1209.01,,0.530824358
0.0126,0.803,KOI 1278.01,,0.192702624
0.0239,0.865,KOI 1278.02,,0.218574736
None ,0.148,KOI 1338.02,,0.148095535
None ,0.095,KOI 1338.03,,0.124899849
None ,0.284,KOI 1398.01,,0.267642533
None ,0.616,KOI 1399.01,,0.202516184
None ,0.175,KOI 1281.01,,0.167722654
None ,0.17,KOI 1408.01,,0.121331282
None ,0.086,KOI 153.01,,0.21054546
None ,0.235,KOI 1225.01,,2.230354445
None ,0.178,KOI 1356.01,,
None ,0.253,KOI 1357.01,,0.25604469
None ,0.186,KOI 1358.01,,0.237309713
None ,0.166,KOI 1420.01,,0.396110949
None ,0.178,KOI 1421.01,,0.912661039
None ,0.15583,KOI 1358.02,,0.171291221
None ,0.21324,KOI 1358.03,,0.118654856
None ,0.1777,KOI 1358.04,,0.109733439
None ,0.269,KOI 1359.01,,0.284593227
None ,0.248,KOI 1359.02,,0.575431447
None ,0.229,KOI 1236.01,,0.488001553
None ,0.302,KOI 1236.03,,0.285485369
None ,0.2,KOI 1303.01,,0.293514645
None ,0.211,KOI 1602.01,,0.22571187
None ,0.277,KOI 1715.01,,0.204300467
None ,0.126,KOI 1489.01,,0.199839758
0.03335,0.198,KOI 1720.01,,0.320278898
None ,0.25608,KOI 1494.01,,0.181996923
None ,0.1932,KOI 1560.01,,0.997414508
None ,0.33992,KOI 188.01,,0.898386771
None ,0.242,KOI 1725.01,,0.142742684
None ,0.3,KOI 1498.02,,0.144526968
None ,0.14,KOI 1499.02,,0.05531279
None ,0.223,KOI 1499.03,,0.079400618
None ,0.189,KOI 1563.01,,0.289053936
None ,0.24,KOI 1563.02,,0.286377511
None ,0.624,KOI 1563.03,,0.151664102
None ,0.357,KOI 1619.01,,0.058881357
None ,1.07,KOI 1622.01,,0.313141764
None ,0.229,KOI 1731.01,,0.21054546
None ,0.261,KOI 1733.01,,0.153448386
None ,0.18864,KOI 1627.02,,0.330092458
None ,0.15948,KOI 1738.01,,0.09545917
None ,0.13943,KOI 1739.01,,
None ,0.394,KOI 1630.01,,0.124899849
None ,0.244,KOI 1639.02,,0.104380588
None ,0.352,KOI 1764.01,,0.646802789
None ,0.413,KOI 1773.01,,1.233832079
None ,0.999,KOI 22.01,,1.126775066
None ,0.383,KOI 1510.01,,0.14541911
None ,0.252,KOI 1573.01,,0.37648383
None ,0.2,KOI 1573.02,,0.123115565
None ,0.238,KOI 1646.01,,0.088322036
None ,0.211,KOI 1751.02,,0.264966108
None ,0.322,KOI 1754.01,,0.229280437
None ,0.1449,KOI 1574.03,,0.176644072
None ,0.19684,KOI 1647.03,,0.090998461
None ,0.18864,KOI 1648.01,,0.216790452
None ,0.14125,KOI 1649.01,,0.156124811
None ,0.1449,KOI 1758.01,,0.292622503
None ,0.153,KOI 177.01,,0.158801237
None ,0.621,KOI 183.01,,1.135696484
None ,0.239,KOI 1576.03,,0.109733439
None ,0.465,KOI 1656.01,,0.322955324
None ,0.276,KOI 195.01,,1.015257343
None ,0.413,KOI 1781.02,,0.196271191
None ,0.325,KOI 1581.01,,0.28102466
None ,0.192,KOI 1582.01,,1.009904493
None ,0.201,KOI 1659.01,,0.223927586
None ,0.202,KOI 1660.01,,0.177536214
None ,0.282,KOI 1458.01,,0.641449938
0.0695,0.581,KOI 1527.01,,0.324739607
0.569,0.874,KOI 1587.01,,2.58899544
3.3, None,KOI 1665.02,,0.09545917
None ,0.219,KOI 1675.01,,1.955574778
None ,0.236,KOI 1465.01,,0.905523905
None ,0.23,KOI 1466.01,,0.966189546
None ,0.249,KOI 191.02,,0.2007319
None ,0.213,KOI 1677.02,,
None ,0.213,KOI 1681.01,,0.125791991
None ,0.292,KOI 1470.01,,0.383620965
None ,0.227,KOI 1537.01,,0.124007707
None ,0.178,KOI 1590.01,,0.172183363
None ,0.178,KOI 185.01,,1.890448428
0.015814,0.199575,KOI 1590.02,,0.119546998
0.007759,0.141252,KOI 1590.03,,0.115978431
None ,0.229,KOI 1591.01,,0.252476123
None ,0.235,KOI 1685.01,,0.308681055
None ,0.328,KOI 1473.01,,0.676243468
None ,0.203,KOI 1475.01,,0.140066259
None ,0.376,KOI 1475.02,,0.177536214
None ,0.252,KOI 1475.03,,0.108841297
None ,0.249,KOI 191.03,,0.107057013
None ,0.199,KOI 1476.01,,0.449639456
None ,0.235,KOI 1477.01,,0.808280451
None ,0.203,KOI 1546.01,,1.063433
None ,0.25699,KOI 1597.01,,0.217682594
None ,0.24241,KOI 1704.01,,0.282808944
None ,0.26792,KOI 1705.01,,0.249799698
None ,0.359,KOI 1480.02,,0.106164872
None ,0.302,KOI 1547.01,,1.22401852
None ,0.213,KOI 1549.01,,1.481847493
None ,0.256,KOI 179.02,,0.517442231
None ,0.194,KOI 1599.01,,0.258721116
0.05475,0.331,KOI 1708.01,,0.446070889
0.01038,0.09,KOI 1552.01,,0.838613271
None ,0.309,KOI 1892.01,,0.315818189
None ,0.211,KOI 1962.01,,0.206084751
None ,0.134,KOI 1964.01,,0.053528507
None ,0.27,KOI 2037.01,,0.381836681
None ,0.253,KOI 2037.03,,0.201624042
0.003828,0.100243,KOI 1831.03,,0.098135596
0.012848,0.180438,KOI 1831.04,,0.17575193
2.114,1.431,KOI 1897.01,,0.282808944
None ,0.259,KOI 1968.01,,0.28102466
None ,0.17,KOI 1969.01,,0.29083822
None ,0.186,KOI 2039.01,,0.132036983
None ,0.236,KOI 2040.01,,0.275671809
None ,0.58,KOI 1901.01,,0.317602473
None ,0.118,KOI 1972.01,,0.256936832
None ,0.231,KOI 214.01,,0.808280451
None ,0.128,KOI 2042.01,,1.588012365
None ,0.077,KOI 2043.01,,0.316710331
None ,0.295,KOI 1906.01,,0.322063182
None ,0.078,KOI 1974.01,,0.271211101
None ,0.325,KOI 1842.01,,0.274779668
None ,0.299,KOI 1982.01,,0.218574736
0.0129,0.196,KOI 2060.01,,0.190026199
0.0151,0.212,KOI 1843.02,,0.076724193
0.012,0.232382,KOI 1845.02,,0.953699561
None ,0.374,KOI 1984.01,,0.238201855
None ,0.294,KOI 1985.01,,0.199839758
None ,0.147,KOI 2052.01,,0.384513106
None ,0.253,KOI 2056.01,,0.184673348
None ,0.204,KOI 1856.01,,0.38629739
None ,0.213,KOI 1857.01,,0.223927586
None ,0.155,KOI 1917.01,,0.264966108
None ,0.217,KOI 1922.02,,
None ,0.304,KOI 2001.01,,0.219466877
None ,0.118,KOI 2064.01,,0.193594766
None ,0.232,KOI 2066.01,,0.297083212
None ,0.282,KOI 1858.02,,0.183781206
None ,0.151,KOI 1860.01,,0.241770422
None ,0.19593013,KOI 1860.02,,0.232849004
None ,0.296,KOI 1860.03,,0.143634826
None ,0.205,KOI 1928.01,,0.231064721
None ,0.19,KOI 1783.01,,0.938533151
None ,0.269,KOI 1784.01,,0.785084765
None ,0.206,KOI 1861.01,,0.317602473
